,word1,word2,word3,word4,category
5337,Albania,Albanian,Korea,Korean,gram6-nationality-adjective
5336,Albania,Albanian,Macedonia,Macedonian,gram6-nationality-adjective
5335,Albania,Albanian,Malta,Maltese,gram6-nationality-adjective
5334,Albania,Albanian,Mexico,Mexican,gram6-nationality-adjective
5333,Albania,Albanian,Moldova,Moldovan,gram6-nationality-adjective
5332,Albania,Albanian,Netherlands,Dutch,gram6-nationality-adjective
5331,Albania,Albanian,Norway,Norwegian,gram6-nationality-adjective
5330,Albania,Albanian,Peru,Peruvian,gram6-nationality-adjective
5329,Albania,Albanian,Poland,Polish,gram6-nationality-adjective
5328,Albania,Albanian,Portugal,Portuguese,gram6-nationality-adjective
5327,Albania,Albanian,Russia,Russian,gram6-nationality-adjective
5326,Albania,Albanian,Slovakia,Slovakian,gram6-nationality-adjective
5325,Albania,Albanian,Spain,Spanish,gram6-nationality-adjective
5324,Albania,Albanian,Sweden,Swedish,gram6-nationality-adjective
5323,Albania,Albanian,Switzerland,Swiss,gram6-nationality-adjective
5322,Albania,Albanian,Thailand,Thai,gram6-nationality-adjective
5321,Argentina,Argentinean,Australia,Australian,gram6-nationality-adjective
5320,Argentina,Argentinean,Austria,Austrian,gram6-nationality-adjective
5319,Argentina,Argentinean,Belarus,Belorussian,gram6-nationality-adjective
5318,Argentina,Argentinean,Brazil,Brazilian,gram6-nationality-adjective
5317,Argentina,Argentinean,Bulgaria,Bulgarian,gram6-nationality-adjective
5316,Argentina,Argentinean,Cambodia,Cambodian,gram6-nationality-adjective
5315,Argentina,Argentinean,Chile,Chilean,gram6-nationality-adjective
5314,Argentina,Argentinean,China,Chinese,gram6-nationality-adjective
5313,Argentina,Argentinean,Colombia,Colombian,gram6-nationality-adjective
5312,Argentina,Argentinean,Croatia,Croatian,gram6-nationality-adjective
5311,Argentina,Argentinean,Denmark,Danish,gram6-nationality-adjective
5310,Argentina,Argentinean,Egypt,Egyptian,gram6-nationality-adjective
5309,Argentina,Argentinean,England,English,gram6-nationality-adjective
5308,Argentina,Argentinean,France,French,gram6-nationality-adjective
5307,Argentina,Argentinean,Germany,German,gram6-nationality-adjective
5306,Argentina,Argentinean,Greece,Greek,gram6-nationality-adjective
5305,Argentina,Argentinean,Iceland,Icelandic,gram6-nationality-adjective
5304,Argentina,Argentinean,India,Indian,gram6-nationality-adjective
5303,Argentina,Argentinean,Ireland,Irish,gram6-nationality-adjective
5302,Argentina,Argentinean,Israel,Israeli,gram6-nationality-adjective
5301,Argentina,Argentinean,Italy,Italian,gram6-nationality-adjective
5300,Argentina,Argentinean,Japan,Japanese,gram6-nationality-adjective
5299,Argentina,Argentinean,Korea,Korean,gram6-nationality-adjective
5298,Argentina,Argentinean,Macedonia,Macedonian,gram6-nationality-adjective
5297,Argentina,Argentinean,Malta,Maltese,gram6-nationality-adjective
5296,Argentina,Argentinean,Mexico,Mexican,gram6-nationality-adjective
5295,Argentina,Argentinean,Moldova,Moldovan,gram6-nationality-adjective
5294,Argentina,Argentinean,Netherlands,Dutch,gram6-nationality-adjective
5293,Argentina,Argentinean,Norway,Norwegian,gram6-nationality-adjective
5292,Argentina,Argentinean,Peru,Peruvian,gram6-nationality-adjective
5291,Argentina,Argentinean,Poland,Polish,gram6-nationality-adjective
5290,Argentina,Argentinean,Portugal,Portuguese,gram6-nationality-adjective
5289,Argentina,Argentinean,Russia,Russian,gram6-nationality-adjective
5288,Argentina,Argentinean,Slovakia,Slovakian,gram6-nationality-adjective
5287,Argentina,Argentinean,Spain,Spanish,gram6-nationality-adjective
5286,Argentina,Argentinean,Sweden,Swedish,gram6-nationality-adjective
5285,Argentina,Argentinean,Switzerland,Swiss,gram6-nationality-adjective
5284,Argentina,Argentinean,Thailand,Thai,gram6-nationality-adjective
5283,Argentina,Argentinean,Ukraine,Ukrainian,gram6-nationality-adjective
5282,Australia,Australian,Austria,Austrian,gram6-nationality-adjective
5281,Australia,Australian,Belarus,Belorussian,gram6-nationality-adjective
5280,Australia,Australian,Brazil,Brazilian,gram6-nationality-adjective
5279,Australia,Australian,Bulgaria,Bulgarian,gram6-nationality-adjective
5278,Australia,Australian,Cambodia,Cambodian,gram6-nationality-adjective
5277,Australia,Australian,Chile,Chilean,gram6-nationality-adjective
5276,Australia,Australian,China,Chinese,gram6-nationality-adjective
5275,Australia,Australian,Colombia,Colombian,gram6-nationality-adjective
5274,Australia,Australian,Croatia,Croatian,gram6-nationality-adjective
5273,Australia,Australian,Denmark,Danish,gram6-nationality-adjective
5272,Australia,Australian,Egypt,Egyptian,gram6-nationality-adjective
5271,Australia,Australian,England,English,gram6-nationality-adjective
5270,Australia,Australian,France,French,gram6-nationality-adjective
5269,Australia,Australian,Germany,German,gram6-nationality-adjective
5268,Australia,Australian,Greece,Greek,gram6-nationality-adjective
5267,Australia,Australian,Iceland,Icelandic,gram6-nationality-adjective
5266,Australia,Australian,India,Indian,gram6-nationality-adjective
5265,Australia,Australian,Ireland,Irish,gram6-nationality-adjective
5264,Australia,Australian,Israel,Israeli,gram6-nationality-adjective
5263,Australia,Australian,Italy,Italian,gram6-nationality-adjective
5262,Australia,Australian,Japan,Japanese,gram6-nationality-adjective
5261,Australia,Australian,Korea,Korean,gram6-nationality-adjective
5260,Australia,Australian,Macedonia,Macedonian,gram6-nationality-adjective
5259,Australia,Australian,Malta,Maltese,gram6-nationality-adjective
5258,Australia,Australian,Mexico,Mexican,gram6-nationality-adjective
5257,Australia,Australian,Moldova,Moldovan,gram6-nationality-adjective
5256,Australia,Australian,Netherlands,Dutch,gram6-nationality-adjective
5255,Australia,Australian,Norway,Norwegian,gram6-nationality-adjective
5254,Australia,Australian,Peru,Peruvian,gram6-nationality-adjective
5253,Australia,Australian,Poland,Polish,gram6-nationality-adjective
5252,Australia,Australian,Portugal,Portuguese,gram6-nationality-adjective
5251,Australia,Australian,Russia,Russian,gram6-nationality-adjective
5250,Australia,Australian,Slovakia,Slovakian,gram6-nationality-adjective
5249,Australia,Australian,Spain,Spanish,gram6-nationality-adjective
5248,Australia,Australian,Sweden,Swedish,gram6-nationality-adjective
5247,Australia,Australian,Switzerland,Swiss,gram6-nationality-adjective
5246,Australia,Australian,Thailand,Thai,gram6-nationality-adjective
5245,Australia,Australian,Ukraine,Ukrainian,gram6-nationality-adjective
5244,Australia,Australian,Albania,Albanian,gram6-nationality-adjective
5243,Austria,Austrian,Belarus,Belorussian,gram6-nationality-adjective
5242,Austria,Austrian,Brazil,Brazilian,gram6-nationality-adjective
5241,Austria,Austrian,Bulgaria,Bulgarian,gram6-nationality-adjective
5240,Austria,Austrian,Cambodia,Cambodian,gram6-nationality-adjective
5239,Austria,Austrian,Chile,Chilean,gram6-nationality-adjective
5238,Austria,Austrian,China,Chinese,gram6-nationality-adjective
5237,Austria,Austrian,Colombia,Colombian,gram6-nationality-adjective
5236,Austria,Austrian,Croatia,Croatian,gram6-nationality-adjective
5235,Austria,Austrian,Denmark,Danish,gram6-nationality-adjective
5234,Austria,Austrian,Egypt,Egyptian,gram6-nationality-adjective
5233,Austria,Austrian,England,English,gram6-nationality-adjective
5232,Austria,Austrian,France,French,gram6-nationality-adjective
5231,Austria,Austrian,Germany,German,gram6-nationality-adjective
5230,Austria,Austrian,Greece,Greek,gram6-nationality-adjective
5229,Austria,Austrian,Iceland,Icelandic,gram6-nationality-adjective
5228,Austria,Austrian,India,Indian,gram6-nationality-adjective
5227,Austria,Austrian,Ireland,Irish,gram6-nationality-adjective
5226,Austria,Austrian,Israel,Israeli,gram6-nationality-adjective
5225,Austria,Austrian,Italy,Italian,gram6-nationality-adjective
5224,Austria,Austrian,Japan,Japanese,gram6-nationality-adjective
5223,Austria,Austrian,Korea,Korean,gram6-nationality-adjective
5222,Austria,Austrian,Macedonia,Macedonian,gram6-nationality-adjective
5221,Austria,Austrian,Malta,Maltese,gram6-nationality-adjective
5220,Austria,Austrian,Mexico,Mexican,gram6-nationality-adjective
5219,Austria,Austrian,Moldova,Moldovan,gram6-nationality-adjective
5218,Austria,Austrian,Netherlands,Dutch,gram6-nationality-adjective
5217,Austria,Austrian,Norway,Norwegian,gram6-nationality-adjective
5216,Austria,Austrian,Peru,Peruvian,gram6-nationality-adjective
5215,Austria,Austrian,Poland,Polish,gram6-nationality-adjective
5214,Austria,Austrian,Portugal,Portuguese,gram6-nationality-adjective
5213,Austria,Austrian,Russia,Russian,gram6-nationality-adjective
5212,Austria,Austrian,Slovakia,Slovakian,gram6-nationality-adjective
5211,Austria,Austrian,Spain,Spanish,gram6-nationality-adjective
5210,Austria,Austrian,Sweden,Swedish,gram6-nationality-adjective
5209,Austria,Austrian,Switzerland,Swiss,gram6-nationality-adjective
5208,Austria,Austrian,Thailand,Thai,gram6-nationality-adjective
5207,Austria,Austrian,Ukraine,Ukrainian,gram6-nationality-adjective
5206,Austria,Austrian,Albania,Albanian,gram6-nationality-adjective
5205,Austria,Austrian,Argentina,Argentinean,gram6-nationality-adjective
5204,Belarus,Belorussian,Brazil,Brazilian,gram6-nationality-adjective
5203,Belarus,Belorussian,Bulgaria,Bulgarian,gram6-nationality-adjective
5202,Belarus,Belorussian,Cambodia,Cambodian,gram6-nationality-adjective
5201,Belarus,Belorussian,Chile,Chilean,gram6-nationality-adjective
5200,Belarus,Belorussian,China,Chinese,gram6-nationality-adjective
5199,Belarus,Belorussian,Colombia,Colombian,gram6-nationality-adjective
5198,Belarus,Belorussian,Croatia,Croatian,gram6-nationality-adjective
5197,Belarus,Belorussian,Denmark,Danish,gram6-nationality-adjective
5196,Belarus,Belorussian,Egypt,Egyptian,gram6-nationality-adjective
5195,Belarus,Belorussian,England,English,gram6-nationality-adjective
5194,Belarus,Belorussian,France,French,gram6-nationality-adjective
5193,Belarus,Belorussian,Germany,German,gram6-nationality-adjective
5192,Belarus,Belorussian,Greece,Greek,gram6-nationality-adjective
5191,Belarus,Belorussian,Iceland,Icelandic,gram6-nationality-adjective
5190,Belarus,Belorussian,India,Indian,gram6-nationality-adjective
5189,Belarus,Belorussian,Ireland,Irish,gram6-nationality-adjective
5188,Belarus,Belorussian,Israel,Israeli,gram6-nationality-adjective
5187,Belarus,Belorussian,Italy,Italian,gram6-nationality-adjective
5186,Belarus,Belorussian,Japan,Japanese,gram6-nationality-adjective
5185,Belarus,Belorussian,Korea,Korean,gram6-nationality-adjective
5184,Belarus,Belorussian,Macedonia,Macedonian,gram6-nationality-adjective
5183,Belarus,Belorussian,Malta,Maltese,gram6-nationality-adjective
5182,Belarus,Belorussian,Mexico,Mexican,gram6-nationality-adjective
5181,Belarus,Belorussian,Moldova,Moldovan,gram6-nationality-adjective
5180,Belarus,Belorussian,Netherlands,Dutch,gram6-nationality-adjective
5179,Belarus,Belorussian,Norway,Norwegian,gram6-nationality-adjective
5178,Belarus,Belorussian,Peru,Peruvian,gram6-nationality-adjective
5177,Belarus,Belorussian,Poland,Polish,gram6-nationality-adjective
5176,Belarus,Belorussian,Portugal,Portuguese,gram6-nationality-adjective
5175,Belarus,Belorussian,Russia,Russian,gram6-nationality-adjective
5174,Belarus,Belorussian,Slovakia,Slovakian,gram6-nationality-adjective
5173,Belarus,Belorussian,Spain,Spanish,gram6-nationality-adjective
5172,Belarus,Belorussian,Sweden,Swedish,gram6-nationality-adjective
5171,Belarus,Belorussian,Switzerland,Swiss,gram6-nationality-adjective
5170,Belarus,Belorussian,Thailand,Thai,gram6-nationality-adjective
5169,Belarus,Belorussian,Ukraine,Ukrainian,gram6-nationality-adjective
5168,Belarus,Belorussian,Albania,Albanian,gram6-nationality-adjective
5167,Belarus,Belorussian,Argentina,Argentinean,gram6-nationality-adjective
5166,Belarus,Belorussian,Australia,Australian,gram6-nationality-adjective
5165,Brazil,Brazilian,Bulgaria,Bulgarian,gram6-nationality-adjective
5164,Brazil,Brazilian,Cambodia,Cambodian,gram6-nationality-adjective
5163,Brazil,Brazilian,Chile,Chilean,gram6-nationality-adjective
5162,Brazil,Brazilian,China,Chinese,gram6-nationality-adjective
5161,Brazil,Brazilian,Colombia,Colombian,gram6-nationality-adjective
5160,Brazil,Brazilian,Croatia,Croatian,gram6-nationality-adjective
5159,Brazil,Brazilian,Denmark,Danish,gram6-nationality-adjective
5158,Brazil,Brazilian,Egypt,Egyptian,gram6-nationality-adjective
5157,Brazil,Brazilian,England,English,gram6-nationality-adjective
5156,Brazil,Brazilian,France,French,gram6-nationality-adjective
5155,Brazil,Brazilian,Germany,German,gram6-nationality-adjective
5154,Brazil,Brazilian,Greece,Greek,gram6-nationality-adjective
5153,Brazil,Brazilian,Iceland,Icelandic,gram6-nationality-adjective
5152,Brazil,Brazilian,India,Indian,gram6-nationality-adjective
5151,Brazil,Brazilian,Ireland,Irish,gram6-nationality-adjective
5150,Brazil,Brazilian,Israel,Israeli,gram6-nationality-adjective
5149,Brazil,Brazilian,Italy,Italian,gram6-nationality-adjective
5148,Brazil,Brazilian,Japan,Japanese,gram6-nationality-adjective
5147,Brazil,Brazilian,Korea,Korean,gram6-nationality-adjective
5146,Brazil,Brazilian,Macedonia,Macedonian,gram6-nationality-adjective
5145,Brazil,Brazilian,Malta,Maltese,gram6-nationality-adjective
5144,Brazil,Brazilian,Mexico,Mexican,gram6-nationality-adjective
5143,Brazil,Brazilian,Moldova,Moldovan,gram6-nationality-adjective
5142,Brazil,Brazilian,Netherlands,Dutch,gram6-nationality-adjective
5141,Brazil,Brazilian,Norway,Norwegian,gram6-nationality-adjective
5140,Brazil,Brazilian,Peru,Peruvian,gram6-nationality-adjective
5139,Brazil,Brazilian,Poland,Polish,gram6-nationality-adjective
5138,Brazil,Brazilian,Portugal,Portuguese,gram6-nationality-adjective
5137,Brazil,Brazilian,Russia,Russian,gram6-nationality-adjective
5136,Brazil,Brazilian,Slovakia,Slovakian,gram6-nationality-adjective
5135,Brazil,Brazilian,Spain,Spanish,gram6-nationality-adjective
5134,Brazil,Brazilian,Sweden,Swedish,gram6-nationality-adjective
5133,Brazil,Brazilian,Switzerland,Swiss,gram6-nationality-adjective
5132,Brazil,Brazilian,Thailand,Thai,gram6-nationality-adjective
5131,Brazil,Brazilian,Ukraine,Ukrainian,gram6-nationality-adjective
5130,Brazil,Brazilian,Albania,Albanian,gram6-nationality-adjective
5129,Brazil,Brazilian,Argentina,Argentinean,gram6-nationality-adjective
5128,Brazil,Brazilian,Australia,Australian,gram6-nationality-adjective
5127,Brazil,Brazilian,Austria,Austrian,gram6-nationality-adjective
5126,Bulgaria,Bulgarian,Cambodia,Cambodian,gram6-nationality-adjective
5125,Bulgaria,Bulgarian,Chile,Chilean,gram6-nationality-adjective
5124,Bulgaria,Bulgarian,China,Chinese,gram6-nationality-adjective
5123,Bulgaria,Bulgarian,Colombia,Colombian,gram6-nationality-adjective
5122,Bulgaria,Bulgarian,Croatia,Croatian,gram6-nationality-adjective
5121,Bulgaria,Bulgarian,Denmark,Danish,gram6-nationality-adjective
5120,Bulgaria,Bulgarian,Egypt,Egyptian,gram6-nationality-adjective
5119,Bulgaria,Bulgarian,England,English,gram6-nationality-adjective
5118,Bulgaria,Bulgarian,France,French,gram6-nationality-adjective
5117,Bulgaria,Bulgarian,Germany,German,gram6-nationality-adjective
5116,Bulgaria,Bulgarian,Greece,Greek,gram6-nationality-adjective
5115,Bulgaria,Bulgarian,Iceland,Icelandic,gram6-nationality-adjective
5114,Bulgaria,Bulgarian,India,Indian,gram6-nationality-adjective
5113,Bulgaria,Bulgarian,Ireland,Irish,gram6-nationality-adjective
5112,Bulgaria,Bulgarian,Israel,Israeli,gram6-nationality-adjective
5111,Bulgaria,Bulgarian,Italy,Italian,gram6-nationality-adjective
5110,Bulgaria,Bulgarian,Japan,Japanese,gram6-nationality-adjective
5109,Bulgaria,Bulgarian,Korea,Korean,gram6-nationality-adjective
5108,Bulgaria,Bulgarian,Macedonia,Macedonian,gram6-nationality-adjective
5107,Bulgaria,Bulgarian,Malta,Maltese,gram6-nationality-adjective
5106,Bulgaria,Bulgarian,Mexico,Mexican,gram6-nationality-adjective
5105,Bulgaria,Bulgarian,Moldova,Moldovan,gram6-nationality-adjective
5104,Bulgaria,Bulgarian,Netherlands,Dutch,gram6-nationality-adjective
5103,Bulgaria,Bulgarian,Norway,Norwegian,gram6-nationality-adjective
5102,Bulgaria,Bulgarian,Peru,Peruvian,gram6-nationality-adjective
5101,Bulgaria,Bulgarian,Poland,Polish,gram6-nationality-adjective
5100,Bulgaria,Bulgarian,Portugal,Portuguese,gram6-nationality-adjective
5099,Bulgaria,Bulgarian,Russia,Russian,gram6-nationality-adjective
5098,Bulgaria,Bulgarian,Slovakia,Slovakian,gram6-nationality-adjective
5097,Bulgaria,Bulgarian,Spain,Spanish,gram6-nationality-adjective
5096,Bulgaria,Bulgarian,Sweden,Swedish,gram6-nationality-adjective
5095,Bulgaria,Bulgarian,Switzerland,Swiss,gram6-nationality-adjective
5094,Bulgaria,Bulgarian,Thailand,Thai,gram6-nationality-adjective
5093,Bulgaria,Bulgarian,Ukraine,Ukrainian,gram6-nationality-adjective
5092,Bulgaria,Bulgarian,Albania,Albanian,gram6-nationality-adjective
5091,Bulgaria,Bulgarian,Argentina,Argentinean,gram6-nationality-adjective
5090,Bulgaria,Bulgarian,Australia,Australian,gram6-nationality-adjective
5089,Bulgaria,Bulgarian,Austria,Austrian,gram6-nationality-adjective
5088,Bulgaria,Bulgarian,Belarus,Belorussian,gram6-nationality-adjective
5087,Cambodia,Cambodian,Chile,Chilean,gram6-nationality-adjective
5086,Cambodia,Cambodian,China,Chinese,gram6-nationality-adjective
5085,Cambodia,Cambodian,Colombia,Colombian,gram6-nationality-adjective
5084,Cambodia,Cambodian,Croatia,Croatian,gram6-nationality-adjective
5083,Cambodia,Cambodian,Denmark,Danish,gram6-nationality-adjective
5082,Cambodia,Cambodian,Egypt,Egyptian,gram6-nationality-adjective
5081,Cambodia,Cambodian,England,English,gram6-nationality-adjective
5080,Cambodia,Cambodian,France,French,gram6-nationality-adjective
5079,Cambodia,Cambodian,Germany,German,gram6-nationality-adjective
5078,Cambodia,Cambodian,Greece,Greek,gram6-nationality-adjective
5077,Cambodia,Cambodian,Iceland,Icelandic,gram6-nationality-adjective
5076,Cambodia,Cambodian,India,Indian,gram6-nationality-adjective
5075,Cambodia,Cambodian,Ireland,Irish,gram6-nationality-adjective
5074,Cambodia,Cambodian,Israel,Israeli,gram6-nationality-adjective
5073,Cambodia,Cambodian,Italy,Italian,gram6-nationality-adjective
5072,Cambodia,Cambodian,Japan,Japanese,gram6-nationality-adjective
5071,Cambodia,Cambodian,Korea,Korean,gram6-nationality-adjective
5070,Cambodia,Cambodian,Macedonia,Macedonian,gram6-nationality-adjective
5069,Cambodia,Cambodian,Malta,Maltese,gram6-nationality-adjective
5068,Cambodia,Cambodian,Mexico,Mexican,gram6-nationality-adjective
5067,Cambodia,Cambodian,Moldova,Moldovan,gram6-nationality-adjective
5066,Cambodia,Cambodian,Netherlands,Dutch,gram6-nationality-adjective
5065,Cambodia,Cambodian,Norway,Norwegian,gram6-nationality-adjective
5064,Cambodia,Cambodian,Peru,Peruvian,gram6-nationality-adjective
5063,Cambodia,Cambodian,Poland,Polish,gram6-nationality-adjective
5062,Cambodia,Cambodian,Portugal,Portuguese,gram6-nationality-adjective
5061,Cambodia,Cambodian,Russia,Russian,gram6-nationality-adjective
5060,Cambodia,Cambodian,Slovakia,Slovakian,gram6-nationality-adjective
5059,Cambodia,Cambodian,Spain,Spanish,gram6-nationality-adjective
5058,Cambodia,Cambodian,Sweden,Swedish,gram6-nationality-adjective
5057,Cambodia,Cambodian,Switzerland,Swiss,gram6-nationality-adjective
5056,Cambodia,Cambodian,Thailand,Thai,gram6-nationality-adjective
5055,Cambodia,Cambodian,Ukraine,Ukrainian,gram6-nationality-adjective
5054,Cambodia,Cambodian,Albania,Albanian,gram6-nationality-adjective
5053,Cambodia,Cambodian,Argentina,Argentinean,gram6-nationality-adjective
5052,Cambodia,Cambodian,Australia,Australian,gram6-nationality-adjective
5051,Cambodia,Cambodian,Austria,Austrian,gram6-nationality-adjective
5050,Cambodia,Cambodian,Belarus,Belorussian,gram6-nationality-adjective
5049,Cambodia,Cambodian,Brazil,Brazilian,gram6-nationality-adjective
5048,Chile,Chilean,China,Chinese,gram6-nationality-adjective
5047,Chile,Chilean,Colombia,Colombian,gram6-nationality-adjective
5046,Chile,Chilean,Croatia,Croatian,gram6-nationality-adjective
5045,Chile,Chilean,Denmark,Danish,gram6-nationality-adjective
5044,Chile,Chilean,Egypt,Egyptian,gram6-nationality-adjective
5043,Chile,Chilean,England,English,gram6-nationality-adjective
5042,Chile,Chilean,France,French,gram6-nationality-adjective
5041,Chile,Chilean,Germany,German,gram6-nationality-adjective
5040,Chile,Chilean,Greece,Greek,gram6-nationality-adjective
5039,Chile,Chilean,Iceland,Icelandic,gram6-nationality-adjective
5038,Chile,Chilean,India,Indian,gram6-nationality-adjective
5037,Chile,Chilean,Ireland,Irish,gram6-nationality-adjective
5036,Chile,Chilean,Israel,Israeli,gram6-nationality-adjective
5035,Chile,Chilean,Italy,Italian,gram6-nationality-adjective
5034,Chile,Chilean,Japan,Japanese,gram6-nationality-adjective
5033,Chile,Chilean,Korea,Korean,gram6-nationality-adjective
5032,Chile,Chilean,Macedonia,Macedonian,gram6-nationality-adjective
5031,Chile,Chilean,Malta,Maltese,gram6-nationality-adjective
5030,Chile,Chilean,Mexico,Mexican,gram6-nationality-adjective
5029,Chile,Chilean,Moldova,Moldovan,gram6-nationality-adjective
5028,Chile,Chilean,Netherlands,Dutch,gram6-nationality-adjective
5027,Chile,Chilean,Norway,Norwegian,gram6-nationality-adjective
5026,Chile,Chilean,Peru,Peruvian,gram6-nationality-adjective
5025,Chile,Chilean,Poland,Polish,gram6-nationality-adjective
5024,Chile,Chilean,Portugal,Portuguese,gram6-nationality-adjective
5023,Chile,Chilean,Russia,Russian,gram6-nationality-adjective
5022,Chile,Chilean,Slovakia,Slovakian,gram6-nationality-adjective
5021,Chile,Chilean,Spain,Spanish,gram6-nationality-adjective
5020,Chile,Chilean,Sweden,Swedish,gram6-nationality-adjective
5019,Chile,Chilean,Switzerland,Swiss,gram6-nationality-adjective
5018,Chile,Chilean,Thailand,Thai,gram6-nationality-adjective
5017,Chile,Chilean,Ukraine,Ukrainian,gram6-nationality-adjective
5016,Chile,Chilean,Albania,Albanian,gram6-nationality-adjective
5015,Chile,Chilean,Argentina,Argentinean,gram6-nationality-adjective
5014,Chile,Chilean,Australia,Australian,gram6-nationality-adjective
5013,Chile,Chilean,Austria,Austrian,gram6-nationality-adjective
5012,Chile,Chilean,Belarus,Belorussian,gram6-nationality-adjective
5011,Chile,Chilean,Brazil,Brazilian,gram6-nationality-adjective
5010,Chile,Chilean,Bulgaria,Bulgarian,gram6-nationality-adjective
5009,China,Chinese,Colombia,Colombian,gram6-nationality-adjective
5008,China,Chinese,Croatia,Croatian,gram6-nationality-adjective
5007,China,Chinese,Denmark,Danish,gram6-nationality-adjective
5006,China,Chinese,Egypt,Egyptian,gram6-nationality-adjective
5005,China,Chinese,England,English,gram6-nationality-adjective
5004,China,Chinese,France,French,gram6-nationality-adjective
5003,China,Chinese,Germany,German,gram6-nationality-adjective
5002,China,Chinese,Greece,Greek,gram6-nationality-adjective
5001,China,Chinese,Iceland,Icelandic,gram6-nationality-adjective
5000,China,Chinese,India,Indian,gram6-nationality-adjective
4999,China,Chinese,Ireland,Irish,gram6-nationality-adjective
4998,China,Chinese,Israel,Israeli,gram6-nationality-adjective
4997,China,Chinese,Italy,Italian,gram6-nationality-adjective
4996,China,Chinese,Japan,Japanese,gram6-nationality-adjective
4995,China,Chinese,Korea,Korean,gram6-nationality-adjective
4994,China,Chinese,Macedonia,Macedonian,gram6-nationality-adjective
4993,China,Chinese,Malta,Maltese,gram6-nationality-adjective
4992,China,Chinese,Mexico,Mexican,gram6-nationality-adjective
4991,China,Chinese,Moldova,Moldovan,gram6-nationality-adjective
4990,China,Chinese,Netherlands,Dutch,gram6-nationality-adjective
4989,China,Chinese,Norway,Norwegian,gram6-nationality-adjective
4988,China,Chinese,Peru,Peruvian,gram6-nationality-adjective
4987,China,Chinese,Poland,Polish,gram6-nationality-adjective
4986,China,Chinese,Portugal,Portuguese,gram6-nationality-adjective
4985,China,Chinese,Russia,Russian,gram6-nationality-adjective
4984,China,Chinese,Slovakia,Slovakian,gram6-nationality-adjective
4983,China,Chinese,Spain,Spanish,gram6-nationality-adjective
4982,China,Chinese,Sweden,Swedish,gram6-nationality-adjective
4981,China,Chinese,Switzerland,Swiss,gram6-nationality-adjective
4980,China,Chinese,Thailand,Thai,gram6-nationality-adjective
4979,China,Chinese,Ukraine,Ukrainian,gram6-nationality-adjective
4978,China,Chinese,Albania,Albanian,gram6-nationality-adjective
4977,China,Chinese,Argentina,Argentinean,gram6-nationality-adjective
4976,China,Chinese,Australia,Australian,gram6-nationality-adjective
4975,China,Chinese,Austria,Austrian,gram6-nationality-adjective
4974,China,Chinese,Belarus,Belorussian,gram6-nationality-adjective
4973,China,Chinese,Brazil,Brazilian,gram6-nationality-adjective
4972,China,Chinese,Bulgaria,Bulgarian,gram6-nationality-adjective
4971,China,Chinese,Cambodia,Cambodian,gram6-nationality-adjective
4970,Colombia,Colombian,Croatia,Croatian,gram6-nationality-adjective
4969,Colombia,Colombian,Denmark,Danish,gram6-nationality-adjective
4968,Colombia,Colombian,Egypt,Egyptian,gram6-nationality-adjective
4967,Colombia,Colombian,England,English,gram6-nationality-adjective
4966,Colombia,Colombian,France,French,gram6-nationality-adjective
4965,Colombia,Colombian,Germany,German,gram6-nationality-adjective
4964,Colombia,Colombian,Greece,Greek,gram6-nationality-adjective
4963,Colombia,Colombian,Iceland,Icelandic,gram6-nationality-adjective
4962,Colombia,Colombian,India,Indian,gram6-nationality-adjective
4961,Colombia,Colombian,Ireland,Irish,gram6-nationality-adjective
4960,Colombia,Colombian,Israel,Israeli,gram6-nationality-adjective
4959,Colombia,Colombian,Italy,Italian,gram6-nationality-adjective
4958,Colombia,Colombian,Japan,Japanese,gram6-nationality-adjective
4957,Colombia,Colombian,Korea,Korean,gram6-nationality-adjective
4956,Colombia,Colombian,Macedonia,Macedonian,gram6-nationality-adjective
4955,Colombia,Colombian,Malta,Maltese,gram6-nationality-adjective
4954,Colombia,Colombian,Mexico,Mexican,gram6-nationality-adjective
4953,Colombia,Colombian,Moldova,Moldovan,gram6-nationality-adjective
4952,Colombia,Colombian,Netherlands,Dutch,gram6-nationality-adjective
4951,Colombia,Colombian,Norway,Norwegian,gram6-nationality-adjective
4950,Colombia,Colombian,Peru,Peruvian,gram6-nationality-adjective
4949,Colombia,Colombian,Poland,Polish,gram6-nationality-adjective
4948,Colombia,Colombian,Portugal,Portuguese,gram6-nationality-adjective
4947,Colombia,Colombian,Russia,Russian,gram6-nationality-adjective
4946,Colombia,Colombian,Slovakia,Slovakian,gram6-nationality-adjective
4945,Colombia,Colombian,Spain,Spanish,gram6-nationality-adjective
4944,Colombia,Colombian,Sweden,Swedish,gram6-nationality-adjective
4943,Colombia,Colombian,Switzerland,Swiss,gram6-nationality-adjective
4942,Colombia,Colombian,Thailand,Thai,gram6-nationality-adjective
4941,Colombia,Colombian,Ukraine,Ukrainian,gram6-nationality-adjective
4940,Colombia,Colombian,Albania,Albanian,gram6-nationality-adjective
4939,Colombia,Colombian,Argentina,Argentinean,gram6-nationality-adjective
4938,Colombia,Colombian,Australia,Australian,gram6-nationality-adjective
4937,Colombia,Colombian,Austria,Austrian,gram6-nationality-adjective
4936,Colombia,Colombian,Belarus,Belorussian,gram6-nationality-adjective
4935,Colombia,Colombian,Brazil,Brazilian,gram6-nationality-adjective
4934,Colombia,Colombian,Bulgaria,Bulgarian,gram6-nationality-adjective
